p27363_i2	Area of G-temp-sup-Plan-polar (left hemisphere) | Instance 2
p27585_i2	Area of G-temp-sup-Plan-polar (right hemisphere) | Instance 2
p27364_i2	Area of G-temp-sup-Plan-tempo (left hemisphere) | Instance 2
p27586_i2	Area of G-temp-sup-Plan-tempo (right hemisphere) | Instance 2
p27365_i2	Area of G-temporal-inf (left hemisphere) | Instance 2
p27587_i2	Area of G-temporal-inf (right hemisphere) | Instance 2
p27366_i2	Area of G-temporal-middle (left hemisphere) | Instance 2
p27588_i2	Area of G-temporal-middle (right hemisphere) | Instance 2
p27367_i2	Area of Lat-Fis-ant-Horizont (left hemisphere) | Instance 2
p27589_i2	Area of Lat-Fis-ant-Horizont (right hemisphere) | Instance 2
p27368_i2	Area of Lat-Fis-ant-Vertical (left hemisphere) | Instance 2
p27590_i2	Area of Lat-Fis-ant-Vertical (right hemisphere) | Instance 2
p27369_i2	Area of Lat-Fis-post (left hemisphere) | Instance 2
p27591_i2	Area of Lat-Fis-post (right hemisphere) | Instance 2
p27370_i2	Area of Pole-occipital (left hemisphere) | Instance 2
p27592_i2	Area of Pole-occipital (right hemisphere) | Instance 2
p27371_i2	Area of Pole-temporal (left hemisphere) | Instance 2
p27593_i2	Area of Pole-temporal (right hemisphere) | Instance 2
p27372_i2	Area of S-calcarine (left hemisphere) | Instance 2
p27594_i2	Area of S-calcarine (right hemisphere) | Instance 2
p27373_i2	Area of S-central (left hemisphere) | Instance 2
p27595_i2	Area of S-central (right hemisphere) | Instance 2
p27374_i2	Area of S-cingul-Marginalis (left hemisphere) | Instance 2
p27596_i2	Area of S-cingul-Marginalis (right hemisphere) | Instance 2
p27375_i2	Area of S-circular-insula-ant (left hemisphere) | Instance 2
p27597_i2	Area of S-circular-insula-ant (right hemisphere) | Instance 2
p27376_i2	Area of S-circular-insula-inf (left hemisphere) | Instance 2
p27598_i2	Area of S-circular-insula-inf (right hemisphere) | Instance 2
p27377_i2	Area of S-circular-insula-sup (left hemisphere) | Instance 2
p27599_i2	Area of S-circular-insula-sup (right hemisphere) | Instance 2
p27378_i2	Area of S-collat-transv-ant (left hemisphere) | Instance 2
p27600_i2	Area of S-collat-transv-ant (right hemisphere) | Instance 2
p27379_i2	Area of S-collat-transv-post (left hemisphere) | Instance 2
p27601_i2	Area of S-collat-transv-post (right hemisphere) | Instance 2
p27380_i2	Area of S-front-inf (left hemisphere) | Instance 2
p27602_i2	Area of S-front-inf (right hemisphere) | Instance 2
p27381_i2	Area of S-front-middle (left hemisphere) | Instance 2
p27603_i2	Area of S-front-middle (right hemisphere) | Instance 2
p27382_i2	Area of S-front-sup (left hemisphere) | Instance 2
p27604_i2	Area of S-front-sup (right hemisphere) | Instance 2
p27383_i2	Area of S-interm-prim-Jensen (left hemisphere) | Instance 2
p27605_i2	Area of S-interm-prim-Jensen (right hemisphere) | Instance 2
p27384_i2	Area of S-intrapariet+P-trans (left hemisphere) | Instance 2
p27606_i2	Area of S-intrapariet+P-trans (right hemisphere) | Instance 2
p27385_i2	Area of S-oc-middle+Lunatus (left hemisphere) | Instance 2
p27607_i2	Area of S-oc-middle+Lunatus (right hemisphere) | Instance 2
p27386_i2	Area of S-oc-sup+transversal (left hemisphere) | Instance 2
p27608_i2	Area of S-oc-sup+transversal (right hemisphere) | Instance 2
p27388_i2	Area of S-oc-temp-lat (left hemisphere) | Instance 2
p27610_i2	Area of S-oc-temp-lat (right hemisphere) | Instance 2
p27389_i2	Area of S-oc-temp-med+Lingual (left hemisphere) | Instance 2
p27611_i2	Area of S-oc-temp-med+Lingual (right hemisphere) | Instance 2
p27387_i2	Area of S-occipital-ant (left hemisphere) | Instance 2
p27609_i2	Area of S-occipital-ant (right hemisphere) | Instance 2
p27392_i2	Area of S-orbital-H-Shaped (left hemisphere) | Instance 2
p27614_i2	Area of S-orbital-H-Shaped (right hemisphere) | Instance 2
p27390_i2	Area of S-orbital-lateral (left hemisphere) | Instance 2
p27612_i2	Area of S-orbital-lateral (right hemisphere) | Instance 2
p27391_i2	Area of S-orbital-med-olfact (left hemisphere) | Instance 2
p27613_i2	Area of S-orbital-med-olfact (right hemisphere) | Instance 2
p27393_i2	Area of S-parieto-occipital (left hemisphere) | Instance 2
p27615_i2	Area of S-parieto-occipital (right hemisphere) | Instance 2
p27394_i2	Area of S-pericallosal (left hemisphere) | Instance 2
p27616_i2	Area of S-pericallosal (right hemisphere) | Instance 2
p27395_i2	Area of S-postcentral (left hemisphere) | Instance 2
p27617_i2	Area of S-postcentral (right hemisphere) | Instance 2
p27396_i2	Area of S-precentral-inf-part (left hemisphere) | Instance 2
p27618_i2	Area of S-precentral-inf-part (right hemisphere) | Instance 2
p27397_i2	Area of S-precentral-sup-part (left hemisphere) | Instance 2
p27619_i2	Area of S-precentral-sup-part (right hemisphere) | Instance 2
p27398_i2	Area of S-suborbital (left hemisphere) | Instance 2
p27620_i2	Area of S-suborbital (right hemisphere) | Instance 2
p27399_i2	Area of S-subparietal (left hemisphere) | Instance 2
p27621_i2	Area of S-subparietal (right hemisphere) | Instance 2
p27400_i2	Area of S-temporal-inf (left hemisphere) | Instance 2
p27622_i2	Area of S-temporal-inf (right hemisphere) | Instance 2
p27401_i2	Area of S-temporal-sup (left hemisphere) | Instance 2
p27623_i2	Area of S-temporal-sup (right hemisphere) | Instance 2
p27402_i2	Area of S-temporal-transverse (left hemisphere) | Instance 2
p27624_i2	Area of S-temporal-transverse (right hemisphere) | Instance 2
p27408_i2	Mean thickness of G+S-cingul-Ant (left hemisphere) | Instance 2
p27630_i2	Mean thickness of G+S-cingul-Ant (right hemisphere) | Instance 2
p27409_i2	Mean thickness of G+S-cingul-Mid-Ant (left hemisphere) | Instance 2
p27631_i2	Mean thickness of G+S-cingul-Mid-Ant (right hemisphere) | Instance 2
p27410_i2	Mean thickness of G+S-cingul-Mid-Post (left hemisphere) | Instance 2
p27632_i2	Mean thickness of G+S-cingul-Mid-Post (right hemisphere) | Instance 2
p27403_i2	Mean thickness of G+S-frontomargin (left hemisphere) | Instance 2
p27625_i2	Mean thickness of G+S-frontomargin (right hemisphere) | Instance 2
p27404_i2	Mean thickness of G+S-occipital-inf (left hemisphere) | Instance 2
p27626_i2	Mean thickness of G+S-occipital-inf (right hemisphere) | Instance 2
p27405_i2	Mean thickness of G+S-paracentral (left hemisphere) | Instance 2
p27627_i2	Mean thickness of G+S-paracentral (right hemisphere) | Instance 2
p27406_i2	Mean thickness of G+S-subcentral (left hemisphere) | Instance 2
p27628_i2	Mean thickness of G+S-subcentral (right hemisphere) | Instance 2
p27407_i2	Mean thickness of G+S-transv-frontopol (left hemisphere) | Instance 2
p27629_i2	Mean thickness of G+S-transv-frontopol (right hemisphere) | Instance 2
p27419_i2	Mean thickness of G-Ins-lg+S-cent-ins (left hemisphere) | Instance 2
p27641_i2	Mean thickness of G-Ins-lg+S-cent-ins (right hemisphere) | Instance 2
p27411_i2	Mean thickness of G-cingul-Post-dorsal (left hemisphere) | Instance 2
p27633_i2	Mean thickness of G-cingul-Post-dorsal (right hemisphere) | Instance 2
p27412_i2	Mean thickness of G-cingul-Post-ventral (left hemisphere) | Instance 2
p27634_i2	Mean thickness of G-cingul-Post-ventral (right hemisphere) | Instance 2
p27413_i2	Mean thickness of G-cuneus (left hemisphere) | Instance 2
p27635_i2	Mean thickness of G-cuneus (right hemisphere) | Instance 2
p27414_i2	Mean thickness of G-front-inf-Opercular (left hemisphere) | Instance 2
p27636_i2	Mean thickness of G-front-inf-Opercular (right hemisphere) | Instance 2
p27415_i2	Mean thickness of G-front-inf-Orbital (left hemisphere) | Instance 2
p27637_i2	Mean thickness of G-front-inf-Orbital (right hemisphere) | Instance 2
p27416_i2	Mean thickness of G-front-inf-Triangul (left hemisphere) | Instance 2
p27638_i2	Mean thickness of G-front-inf-Triangul (right hemisphere) | Instance 2
p27417_i2	Mean thickness of G-front-middle (left hemisphere) | Instance 2
p27639_i2	Mean thickness of G-front-middle (right hemisphere) | Instance 2
p27418_i2	Mean thickness of G-front-sup (left hemisphere) | Instance 2
p27640_i2	Mean thickness of G-front-sup (right hemisphere) | Instance 2
p27420_i2	Mean thickness of G-insular-short (left hemisphere) | Instance 2
p27642_i2	Mean thickness of G-insular-short (right hemisphere) | Instance 2
p27423_i2	Mean thickness of G-oc-temp-lat-fusifor (left hemisphere) | Instance 2
p27645_i2	Mean thickness of G-oc-temp-lat-fusifor (right hemisphere) | Instance 2
p27424_i2	Mean thickness of G-oc-temp-med-Lingual (left hemisphere) | Instance 2
p27646_i2	Mean thickness of G-oc-temp-med-Lingual (right hemisphere) | Instance 2
p27425_i2	Mean thickness of G-oc-temp-med-Parahip (left hemisphere) | Instance 2
p27647_i2	Mean thickness of G-oc-temp-med-Parahip (right hemisphere) | Instance 2
p27421_i2	Mean thickness of G-occipital-middle (left hemisphere) | Instance 2
p27643_i2	Mean thickness of G-occipital-middle (right hemisphere) | Instance 2
p27422_i2	Mean thickness of G-occipital-sup (left hemisphere) | Instance 2
p27644_i2	Mean thickness of G-occipital-sup (right hemisphere) | Instance 2
p27426_i2	Mean thickness of G-orbital (left hemisphere) | Instance 2
p27648_i2	Mean thickness of G-orbital (right hemisphere) | Instance 2
p27427_i2	Mean thickness of G-pariet-inf-Angular (left hemisphere) | Instance 2
p27649_i2	Mean thickness of G-pariet-inf-Angular (right hemisphere) | Instance 2
p27428_i2	Mean thickness of G-pariet-inf-Supramar (left hemisphere) | Instance 2
p27650_i2	Mean thickness of G-pariet-inf-Supramar (right hemisphere) | Instance 2
p27429_i2	Mean thickness of G-parietal-sup (left hemisphere) | Instance 2
p27651_i2	Mean thickness of G-parietal-sup (right hemisphere) | Instance 2
p27430_i2	Mean thickness of G-postcentral (left hemisphere) | Instance 2
p27652_i2	Mean thickness of G-postcentral (right hemisphere) | Instance 2
p27431_i2	Mean thickness of G-precentral (left hemisphere) | Instance 2
p27653_i2	Mean thickness of G-precentral (right hemisphere) | Instance 2
p27432_i2	Mean thickness of G-precuneus (left hemisphere) | Instance 2
p27654_i2	Mean thickness of G-precuneus (right hemisphere) | Instance 2
p27433_i2	Mean thickness of G-rectus (left hemisphere) | Instance 2
p27655_i2	Mean thickness of G-rectus (right hemisphere) | Instance 2
p27434_i2	Mean thickness of G-subcallosal (left hemisphere) | Instance 2
p27656_i2	Mean thickness of G-subcallosal (right hemisphere) | Instance 2
p27435_i2	Mean thickness of G-temp-sup-G-T-transv (left hemisphere) | Instance 2
p27657_i2	Mean thickness of G-temp-sup-G-T-transv (right hemisphere) | Instance 2
p27436_i2	Mean thickness of G-temp-sup-Lateral (left hemisphere) | Instance 2
p27658_i2	Mean thickness of G-temp-sup-Lateral (right hemisphere) | Instance 2
p27437_i2	Mean thickness of G-temp-sup-Plan-polar (left hemisphere) | Instance 2
p27659_i2	Mean thickness of G-temp-sup-Plan-polar (right hemisphere) | Instance 2
p27438_i2	Mean thickness of G-temp-sup-Plan-tempo (left hemisphere) | Instance 2
p27660_i2	Mean thickness of G-temp-sup-Plan-tempo (right hemisphere) | Instance 2
p27439_i2	Mean thickness of G-temporal-inf (left hemisphere) | Instance 2
p27661_i2	Mean thickness of G-temporal-inf (right hemisphere) | Instance 2
p27440_i2	Mean thickness of G-temporal-middle (left hemisphere) | Instance 2
p27662_i2	Mean thickness of G-temporal-middle (right hemisphere) | Instance 2
p27441_i2	Mean thickness of Lat-Fis-ant-Horizont (left hemisphere) | Instance 2
p27663_i2	Mean thickness of Lat-Fis-ant-Horizont (right hemisphere) | Instance 2
p27442_i2	Mean thickness of Lat-Fis-ant-Vertical (left hemisphere) | Instance 2
p27664_i2	Mean thickness of Lat-Fis-ant-Vertical (right hemisphere) | Instance 2
p27443_i2	Mean thickness of Lat-Fis-post (left hemisphere) | Instance 2
p27665_i2	Mean thickness of Lat-Fis-post (right hemisphere) | Instance 2
p27444_i2	Mean thickness of Pole-occipital (left hemisphere) | Instance 2
p27666_i2	Mean thickness of Pole-occipital (right hemisphere) | Instance 2
p27445_i2	Mean thickness of Pole-temporal (left hemisphere) | Instance 2
p27667_i2	Mean thickness of Pole-temporal (right hemisphere) | Instance 2
p27446_i2	Mean thickness of S-calcarine (left hemisphere) | Instance 2
p27668_i2	Mean thickness of S-calcarine (right hemisphere) | Instance 2
p27447_i2	Mean thickness of S-central (left hemisphere) | Instance 2
p27669_i2	Mean thickness of S-central (right hemisphere) | Instance 2
p27448_i2	Mean thickness of S-cingul-Marginalis (left hemisphere) | Instance 2
p27670_i2	Mean thickness of S-cingul-Marginalis (right hemisphere) | Instance 2
p27449_i2	Mean thickness of S-circular-insula-ant (left hemisphere) | Instance 2
p27671_i2	Mean thickness of S-circular-insula-ant (right hemisphere) | Instance 2
p27450_i2	Mean thickness of S-circular-insula-inf (left hemisphere) | Instance 2
p27672_i2	Mean thickness of S-circular-insula-inf (right hemisphere) | Instance 2
p27451_i2	Mean thickness of S-circular-insula-sup (left hemisphere) | Instance 2
p27673_i2	Mean thickness of S-circular-insula-sup (right hemisphere) | Instance 2
p27452_i2	Mean thickness of S-collat-transv-ant (left hemisphere) | Instance 2
p27674_i2	Mean thickness of S-collat-transv-ant (right hemisphere) | Instance 2
p27453_i2	Mean thickness of S-collat-transv-post (left hemisphere) | Instance 2
p27675_i2	Mean thickness of S-collat-transv-post (right hemisphere) | Instance 2
p27454_i2	Mean thickness of S-front-inf (left hemisphere) | Instance 2
p27676_i2	Mean thickness of S-front-inf (right hemisphere) | Instance 2
p27455_i2	Mean thickness of S-front-middle (left hemisphere) | Instance 2
p27677_i2	Mean thickness of S-front-middle (right hemisphere) | Instance 2
p27456_i2	Mean thickness of S-front-sup (left hemisphere) | Instance 2
p27678_i2	Mean thickness of S-front-sup (right hemisphere) | Instance 2
p27457_i2	Mean thickness of S-interm-prim-Jensen (left hemisphere) | Instance 2
p27679_i2	Mean thickness of S-interm-prim-Jensen (right hemisphere) | Instance 2
p27458_i2	Mean thickness of S-intrapariet+P-trans (left hemisphere) | Instance 2
p27680_i2	Mean thickness of S-intrapariet+P-trans (right hemisphere) | Instance 2
p27459_i2	Mean thickness of S-oc-middle+Lunatus (left hemisphere) | Instance 2
p27681_i2	Mean thickness of S-oc-middle+Lunatus (right hemisphere) | Instance 2
p27460_i2	Mean thickness of S-oc-sup+transversal (left hemisphere) | Instance 2
p27682_i2	Mean thickness of S-oc-sup+transversal (right hemisphere) | Instance 2
p27462_i2	Mean thickness of S-oc-temp-lat (left hemisphere) | Instance 2
p27684_i2	Mean thickness of S-oc-temp-lat (right hemisphere) | Instance 2
p27463_i2	Mean thickness of S-oc-temp-med+Lingual (left hemisphere) | Instance 2
p27685_i2	Mean thickness of S-oc-temp-med+Lingual (right hemisphere) | Instance 2
p27461_i2	Mean thickness of S-occipital-ant (left hemisphere) | Instance 2
p27683_i2	Mean thickness of S-occipital-ant (right hemisphere) | Instance 2
p27466_i2	Mean thickness of S-orbital-H-Shaped (left hemisphere) | Instance 2
p27688_i2	Mean thickness of S-orbital-H-Shaped (right hemisphere) | Instance 2
p27464_i2	Mean thickness of S-orbital-lateral (left hemisphere) | Instance 2
p27686_i2	Mean thickness of S-orbital-lateral (right hemisphere) | Instance 2
p27465_i2	Mean thickness of S-orbital-med-olfact (left hemisphere) | Instance 2
p27687_i2	Mean thickness of S-orbital-med-olfact (right hemisphere) | Instance 2
p27467_i2	Mean thickness of S-parieto-occipital (left hemisphere) | Instance 2
p27689_i2	Mean thickness of S-parieto-occipital (right hemisphere) | Instance 2
p27468_i2	Mean thickness of S-pericallosal (left hemisphere) | Instance 2
p27690_i2	Mean thickness of S-pericallosal (right hemisphere) | Instance 2
p27469_i2	Mean thickness of S-postcentral (left hemisphere) | Instance 2
p27691_i2	Mean thickness of S-postcentral (right hemisphere) | Instance 2
p27470_i2	Mean thickness of S-precentral-inf-part (left hemisphere) | Instance 2
p27692_i2	Mean thickness of S-precentral-inf-part (right hemisphere) | Instance 2
p27471_i2	Mean thickness of S-precentral-sup-part (left hemisphere) | Instance 2
p27693_i2	Mean thickness of S-precentral-sup-part (right hemisphere) | Instance 2
p27472_i2	Mean thickness of S-suborbital (left hemisphere) | Instance 2
p27694_i2	Mean thickness of S-suborbital (right hemisphere) | Instance 2
p27473_i2	Mean thickness of S-subparietal (left hemisphere) | Instance 2
p27695_i2	Mean thickness of S-subparietal (right hemisphere) | Instance 2
p27474_i2	Mean thickness of S-temporal-inf (left hemisphere) | Instance 2
p27696_i2	Mean thickness of S-temporal-inf (right hemisphere) | Instance 2
p27475_i2	Mean thickness of S-temporal-sup (left hemisphere) | Instance 2
p27697_i2	Mean thickness of S-temporal-sup (right hemisphere) | Instance 2
p27476_i2	Mean thickness of S-temporal-transverse (left hemisphere) | Instance 2
p27698_i2	Mean thickness of S-temporal-transverse (right hemisphere) | Instance 2
p27482_i2	Volume of G+S-cingul-Ant (left hemisphere) | Instance 2
p27704_i2	Volume of G+S-cingul-Ant (right hemisphere) | Instance 2
p27483_i2	Volume of G+S-cingul-Mid-Ant (left hemisphere) | Instance 2
